LAMMPS output created by EMC v9.4.4, build Jul 27 2022 18:02:20

          74  atoms
          85  bonds
         186  angles
         345  dihedrals
         120  impropers

           7  atom types
           9  bond types
          20  angle types
          37  dihedral types
          22  improper types

             0     93.6506812  xlo xhi
             0     93.6506812  ylo yhi
             0     93.6506812  zlo zhi

Masses

       1   12.01115  # c
       2   12.01115  # c1
       3    1.00797  # h
       4    1.00797  # hc
       5   15.99940  # o3e
       6   15.99940  # oc
       7   15.99940  # oh

Atoms

       1       1   7 -0.5571  89.3095738315  83.3317915508  47.5015794915  # oh
       2       1   3  0.4241  90.2576294526  83.5229788510  47.7995438039  # h
       3       1   2  0.0800  88.4747758913  83.7795913449  48.5767891966  # c1
       4       1   4  0.0530  88.8015803654  83.3740727031  49.4617212890  # hc
       5       1   2  0.0800  86.9958353313  83.5459057557  48.3683575511  # c1
       6       1   4  0.0530  86.8463320165  83.4610416692  47.2531867457  # hc
       7       1   2 -0.0530  86.2762195239  84.8118775992  48.7742941244  # c1
       8       1   4  0.0530  85.1464597257  84.8106270848  48.6186627766  # hc
       9       1   2 -0.0530  86.5665457821  85.2496966152  50.2300299804  # c1
      10       1   4  0.0530  86.0903549357  86.2065189473  50.5121923603  # hc
      11       1   2  0.0800  86.3066523381  84.4633107856  51.5260816517  # c1
      12       1   4  0.0530  85.3136525770  84.4188178888  52.0044528775  # hc
      13       1   5 -0.2660  87.0111890911  83.1870781325  51.5335083635  # o3e
      14       1   2  0.0800  87.5978731812  84.3216271075  52.2229469021  # c1
      15       1   4  0.0530  87.6486257037  84.2582605972  53.2894862725  # hc
      16       1   1 -0.1060  88.7169447477  85.1591884565  51.5015278998  # c
      17       1   4  0.0530  88.8861399145  86.0309386913  52.1582558290  # hc
      18       1   4  0.0530  89.6481349418  84.6706292716  51.2958550911  # hc
      19       1   2 -0.0530  88.0625911915  85.6747949226  50.1880958793  # c1
      20       1   4  0.0530  88.0836223905  86.7664622922  50.2173664720  # hc
      21       1   2 -0.0530  88.4174744892  85.3485980423  48.7271553763  # c1
      22       1   4  0.0530  89.3555370641  85.8313436448  48.2830187421  # hc
      23       1   1 -0.1060  87.1490986470  85.8100366015  48.0383110529  # c
      24       1   4  0.0530  86.9851229667  86.8976357136  48.2847108834  # hc
      25       1   4  0.0530  87.0955829196  85.7693030706  46.9492332791  # hc
      26       1   6 -0.2660  86.3211913419  82.4933584071  49.0518598822  # oc
      27       1   2  0.0800  85.9652711137  81.3580057332  48.3004678066  # c1
      28       1   4  0.0530  85.8467999007  81.7433618872  47.2962610781  # hc
      29       1   1 -0.1060  84.5489484200  80.8307167047  48.7030355432  # c
